,date,price,market_cap,volume,community_score,dev_score,public_interest_score
0,10-06-2021,45.080255040455135,1454776829255.9944,120819400398.54742,1015834.569,1706.7823529411764,6299
1,09-06-2021,43.65246371685635,1400533483797.0889,142415131084.3447,1013442.5900769231,1706.7823529411764,6299
2,08-06-2021,42.923955707837315,1399920707463.2754,84760119522.66393,1010595.773,1706.7823529411764,6299
3,07-06-2021,46.30296191715032,1479659115429.0308,67167302999.40995,1007253.3946666666,1706.7823529411764,6299
4,06-06-2021,45.709865709157434,1462437099914.9883,105148949439.91422,1003697.1477692308,0.0,6299
5,05-06-2021,47.11769458907437,1508911513200.73,145101791514.5474,998871.9301538462,1706.7823529411764,6299
6,04-06-2021,50.908638668750534,1639839961805.4475,120068294915.79279,994470.3076923077,1706.7823529411764,6299
7,03-06-2021,48.64562709642723,1563305768681.818,119291993982.50375,990173.1862307693,1706.7823529411764,6299
8,02-06-2021,47.99124915503617,1545009748343.4744,137917717607.02423,500300.9463333333,1706.7823529411764,6299
9,01-06-2021,47.97589773296467,1538413879373.0986,149196237957.01578,981542.9550000001,1706.7823529411764,6299
10,31-05-2021,43.57615359859107,1393205646530.2925,161168921653.6648,976937.4013333333,1706.7823529411764,6305
11,30-05-2021,39.122447994792616,1267005152784.8567,134366622113.89827,972154.0,1706.7823529411764,6251
12,29-05-2021,41.8776130416399,1342863900053.8733,166098810540.36377,966927.5076666666,1706.7823529411764,6251
13,28-05-2021,45.92129777622165,1471249375934.0093,139143077578.6998,962451.91,1706.7823529411764,6251
14,27-05-2021,49.1967741746706,1557890006741.4016,195503452744.93973,957777.4626666667,1706.7823529411764,6251
15,26-05-2021,43.042848006148326,1385076929949.2705,172572553850.70825,953006.6153846154,1706.7823529411764,6251
16,25-05-2021,43.23509700729954,1383221684855.415,212839892499.97034,947256.4099230769,1706.7823529411764,6251
17,24-05-2021,37.158082547514084,1183930744266.3032,246800061447.67236,941049.5890769231,1706.7823529411764,6251
18,23-05-2021,41.07774204528611,1319710170300.5076,186395237542.6106,935401.2653333334,1706.7823529411764,6251
19,22-05-2021,43.264227826555285,1383690657485.942,250062319194.9025,928966.5576923077,1706.7823529411764,6251
20,21-05-2021,50.16142306824184,1607873585718.6846,316804145023.6507,923050.568,1706.7823529411764,6251
21,20-05-2021,42.32990487049504,1372956466283.497,423856924777.012,916277.977,1706.7823529411764,6251
22,19-05-2021,56.31730515253707,1791310276053.1165,207392200096.04926,907485.1093076923,1706.7823529411764,6251
23,18-05-2021,56.955486018868484,1838724764403.7183,316092292051.0793,897152.228,1706.7823529411764,6251
24,17-05-2021,63.95439872688495,2050786734539.7798,355712784112.6218,887177.659,1706.7823529411764,6251
25,16-05-2021,60.72897220488264,1949737154491.3655,404473350791.89026,876210.2692307692,1706.7823529411764,6251
26,15-05-2021,56.184292445016986,1801059256305.335,213971273633.30865,857320.0900769231,1706.7823529411764,6677
27,14-05-2021,54.299355007308776,1729421864767.528,412935240306.272,839787.2883333333,1706.7823529411764,6677
28,13-05-2021,43.95875615979157,1471936071026.1338,169785078007.72137,819548.1538461539,1706.7823529411764,6677
29,12-05-2021,49.36059550335176,1576001195028.246,170529293765.0163,804187.0153333334,1706.7823529411764,6677
30,11-05-2021,45.81426779719339,1471210719180.7717,187242536127.68683,795876.1446666666,1706.7823529411764,6677
31,10-05-2021,49.26097502572038,1579621669881.7104,228039724815.37323,789080.0383333334,1706.7823529411764,6677
32,09-05-2021,44.79710915488076,1436336626909.2285,126228584312.8792,780523.2873333333,1706.7823529411764,6677
33,08-05-2021,45.78956329367684,1463461957535.4917,208563312453.4601,772694.6983846154,1706.7823529411764,6677
34,07-05-2021,46.36516804361875,1489625172705.2988,293380053318.4561,766479.8846153846,1706.7823529411764,6677
35,06-05-2021,41.28726849946883,1321238793818.3203,143484441368.79965,758756.9616666667,1706.7823529411764,6677
36,05-05-2021,35.66675255421613,1153368089103.5017,112224583129.18541,750326.4693333333,1706.7823529411764,6677
37,04-05-2021,37.958135452340606,1217391496732.3125,81368101367.01021,744850.3583076922,1706.7823529411764,6677
38,03-05-2021,37.002545386339506,1185241978944.1438,67418761749.903275,740209.5576923077,1706.7823529411764,6677
