,date,price,market_cap,volume,community_score,dev_score,public_interest_score
0,11-06-2021,28.52400531834814,87500706012.74223,10504919976.878433,32968166,40460.781818181815,157111
1,10-06-2021,29.06779247389785,89429719293.42065,15243095698.410828,140960.73784615385,39379.779436152574,157111
2,09-06-2021,26.143588101815283,80341300108.47038,10188583718.595406,140268.33299999998,26392.777038269553,157111
3,08-06-2021,26.355512008631834,81849189440.67943,7723496377.546483,139675.14366666667,0.0,157111
4,07-06-2021,28.222587362582605,86349299110.69838,6465142306.739337,139020.09007692308,23067.778523489935,157111
5,06-06-2021,26.762966508886205,81787383131.7856,8580913470.759173,32396.454461538462,23062.776845637585,157111
6,05-06-2021,28.28369193978295,86809163384.77834,10347853328.859928,138397.89366666667,26105.776845637585,157111
7,04-06-2021,30.88033541875192,94954203659.42874,11462432320.9978,137981.16666666666,25917.776845637585,157111
8,03-06-2021,28.37447924559592,86862600817.12651,10031067609.557924,137158137,24897.776094276094,157111
9,02-06-2021,24.788303385950858,76158942055.8714,7845061415.903996,135945.54553846153,24898.776094276094,157111
10,01-06-2021,25.670381510960443,78650001746.08011,8349788777.943243,135408.92915384614,24787.778716216217,157111
11,31-05-2021,23.375835802363536,71320156658.66733,7697786569.151014,135050.62166666667,24788.780033840947,156184
12,30-05-2021,23.202363736946328,71238127550.6251,8564544757.9959135,31021.575666666668,24781.780033840947,137086
13,29-05-2021,24.912409211117506,75720372719.7034,10413915552.06681,134016.8076923077,25388.77834179357,137086
14,28-05-2021,27.064488676130907,82255521541.81888,9607656252.556684,133742.98466666666,0.0,137086
15,27-05-2021,28.43618529243327,86535939683.26874,11465975954.953209,133404.25,23660.780984719866,137086
16,26-05-2021,27.16445033651073,83251808296.3945,12378037942.022896,132823.11538461538,23206.780445969125,137086
17,25-05-2021,27.270260729940095,83320572620.83505,12785678057.856775,132166.53846153847,20229.784110535405,137086
18,24-05-2021,23.184204627823245,70350314095.10294,14794655302.680716,131442636,20127.781629116118,137086
19,23-05-2021,27.292774263663034,83442774745.23941,12758566521.405573,29887.393666666667,20127.779896013864,137086
20,22-05-2021,27.253428133983434,82708847680.25198,14632757238.817165,130315.75707692308,21591.779896013864,137086
21,21-05-2021,30.84590574579221,92360340242804,18594640397.744118,129630.62066666667,8634.77816291161,137086
22,20-05-2021,26.722930368963734,82194067842.32697,22193943194.778156,128877.22033333333,8621.782229965156,137086
23,19-05-2021,38.37503802915587,115918807177.5473,13846118049.78316,128130113,7435.782229965157,137086
24,18-05-2021,35.967459405199016,110202934551.77237,18565108892.35064,127582.73076923077,5911.783595113438,137086
25,17-05-2021,39.3623546192519,118803942658.59306,21799332639.870064,126566.47469230769,5907.783595113438,137086
26,16-05-2021,38.65425325380467,117697230613.66484,22780525200.745697,28580022,5907.783595113438,137086
27,15-05-2021,41.42197300389895,126215931868.75964,17546157379.627472,124685.11538461539,8031.783595113438,134030
28,14-05-2021,38.04813170216418,114108196060.1236,20487698259.64555,123698.79453846153,6511.780104712042,134030
29,13-05-2021,35.51626571390151,113617692750.27332,13876455884.383196,122818.87853846153,6512.7766143106455,134030
30,12-05-2021,41.24476827270281,124495613408.4751,14364547386.131657,120786409,6521.775831873905,134030
31,11-05-2021,38.23998202947427,116017846756.38321,13905188702.250454,119928.41666666667,6521.775831873905,134030
32,10-05-2021,41.91220754189409,126652365501.91115,13285259294.166794,119120.59615384616,6522.775831873905,134030
33,09-05-2021,42.0564795898165,125726103493.25725,13315294509.969543,26713.85223076923,6522.775831873905,134030
34,08-05-2021,43.7028171208484,129945642820.82451,20717975014.974945,117907.19838461539,12855.77408056042,134030
35,07-05-2021,42.83603678635477,126995973882.67867,19342962136.67313,116976.34615384616,11035.77543859649,134030
36,06-05-2021,40.25811127930829,118777352176.81833,12809134765.086746,116255.65384615384,10211.775831873905,134030
37,05-05-2021,35.99307275946642,107439155343.19377,14004324773.617147,115415.37272727273,10091.77543859649,134030
38,04-05-2021,40.269962748220365,119302163548.87769,10309441253.939133,114825.58181818182,10084.776801405975,134030
39,03-05-2021,38.580572017740224,114199323317.48538,9612281594.689323,114289.43623076924,9893.776801405975,134030
40,02-05-2021,38.770203716110835,114661951165.78342,8736548137.023321,24835.025307692307,9893.775043936732,134030
41,01-05-2021,39.1103348443049,115131924282.9653,12422921789.747822,113075.78066666667,14445.776408450703,134030
42,30-04-2021,36.76255540781833,108420072173.93526,12830204836.755713,112271.85633333333,14447.777777777777,138222
43,29-04-2021,35.862969832520314,105559485562.94734,10649847459.940067,111626.96153846153,14098.777777777777,138222
44,28-04-2021,36.32914914420392,107033674412.42413,11174853761.34498,110987.43866666667,14105.783303730017,138222
45,27-04-2021,34.45690683989133,101086176870.51178,11649297917.813053,110381.47033333333,14105.783303730017,138222
46,26-04-2021,30.743997702396246,90355787423.8646,9432670918.975098,109765.03066666667,13504.781527531084,138222
47,25-04-2021,30.794252037906535,90441866881.49716,9490387998.820143,23686.197333333334,13504.781527531084,138222
48,24-04-2021,32.6649605336673,95183564679.50832,21646799698.703484,108894.90992307692,17531.782918149467,138222
49,23-04-2021,32.82370699856741,95816886456.57413,17026635262.17475,108308.84615384616,17416.782918149467,138222
50,22-04-2021,34.19574751933551,99061144711.93346,18041924842.556984,107750.21166666667,16280.782918149467,138222
51,21-04-2021,36.19903545934838,104399741681.88213,19627613692.403797,107196.67433333333,16283.782918149467,138222
52,20-04-2021,36.70392507457601,105210193117.75467,17779376303.811405,106599.35930769231,16244.781138790036,138222
53,19-04-2021,41.27315070976179,118226576734.81801,28784256124.545567,105974.31984615384,16255.782531194296,138222
54,18-04-2021,47.75339378106555,134875948129.02396,30792075171.790474,22181.07084615385,16256.782531194296,138222
55,17-04-2021,42.57955097746945,119928290767.85646,15327532910.253138,104690977,17438.782531194294,138222
56,16-04-2021,44.44648981224619,123870449660.50766,16228164879.142956,103948.45454545454,17297.782531194294,138222
57,15-04-2021,41.4914813687732,114771824033.85957,14750715176.874104,103388.51818181817,17124.782531194294,136604
58,14-04-2021,42.96113801794142,117716669406.04604,15291277761.517132,102812.49392307692,11252.7807486631,136604
59,13-04-2021,42.34327026418953,115753125240.02896,17267413931.93738,102394.13461538461,10597.778966131908,136604
60,12-04-2021,43.030069867306516,115537670693.16862,15742559723.019394,101872.98784615385,10599.776785714286,136604
